date,temperature,rainfall,humidity
1995-01-06,14.8,6.09,63.4
1995-01-07,14.49,0.01,55.9
1995-01-08,15.59,1.51,64.5
1995-01-09,16.63,2.01,62.4
1995-01-10,15.68,3.75,56.9
1995-01-11,11.42,3.23,55.5
1995-01-12,12.28,2.77,63.0
1995-01-13,13.29,4.37,66.5
1995-01-14,14.3,1.16,68.6
1995-01-15,15.07,0.01,64.7
1995-01-16,13.24,0.02,59.8
1995-01-17,14.64,1.18,64.2
1995-01-18,13.27,0.86,66.1
1995-01-19,13.53,0.9,60.8
1995-01-20,12.38,0.77,62.5
1995-01-21,13.15,3.75,65.2
1995-01-22,12.55,0.67,66.4
1995-01-23,13.16,2.91,59.3
1995-01-24,16.26,3.5,63.0
1995-01-25,13.31,1.04,66.7
1995-01-26,18.74,0.89,68.7
1995-01-27,15.59,2.15,67.2
1995-01-28,15.19,1.85,68.2
1995-01-29,13.69,0.6,68.2
1995-01-30,16.09,0.16,63.1
1995-01-31,14.24,0.46,74.3
1995-02-01,15.36,0.21,65.7
1995-02-02,19.09,0.52,64.1
1995-02-03,15.18,0.46,60.8
1995-02-04,17.12,1.52,65.7
1995-02-05,14.42,4.63,65.0
1995-02-06,15.5,1.74,66.8
1995-02-07,18.29,3.92,70.5
1995-02-08,14.77,2.3,75.1
1995-02-09,18.52,1.95,73.4
1995-02-10,16.95,0.8,59.5
1995-02-11,15.13,0.59,74.8
1995-02-12,17.01,2.81,72.5
1995-02-13,17.62,3.54,79.1
1995-02-14,17.18,0.9,67.1
1995-02-15,13.99,0.01,65.5
1995-02-16,15.35,2.36,75.0
1995-02-17,16.17,0.5,74.6
1995-02-18,16.53,0.01,67.6
1995-02-19,17.68,2.45,69.9
1995-02-20,17.12,1.09,73.8
1995-02-21,14.95,1.73,73.3
1995-02-22,17.63,3.69,71.5
1995-02-23,18.09,1.17,72.3
1995-02-24,18.12,1.05,67.9
1995-02-25,19.01,0.52,71.2
1995-02-26,18.75,0.55,65.4
1995-02-27,18.31,2.39,72.4
1995-02-28,17.63,0.89,65.8
1995-03-01,15.36,0.27,67.2
1995-03-02,18.61,0.15,88.8
1995-03-03,18.4,0.96,63.5
1995-03-04,18.61,0.94,78.0
1995-03-05,16.41,1.59,74.6
1995-03-06,16.83,0.96,74.9
1995-03-07,20.15,0.23,68.2
1995-03-08,18.64,1.06,77.3
1995-03-09,19.84,3.56,64.6
1995-03-10,18.99,0.26,71.3
1995-03-11,19.12,1.76,74.0
1995-03-12,20.61,1.35,82.3
1995-03-13,18.56,2.07,77.4
1995-03-14,19.61,0.24,72.0
1995-03-15,18.9,4.26,72.9
1995-03-16,19.07,1.46,77.2
1995-03-17,19.39,2.82,68.4
1995-03-18,20.32,0.42,80.0
1995-03-19,19.41,2.02,74.1
1995-03-20,22.14,2.28,70.2
1995-03-21,19.05,0.76,67.7
1995-03-22,20.25,0.73,62.2
1995-03-23,20.0,1.61,83.5
1995-03-24,22.97,0.15,65.4
1995-03-25,21.23,2.0,77.2
1995-03-26,22.62,0.07,77.1
1995-03-27,18.98,0.32,72.5
1995-03-28,21.75,1.64,74.4
1995-03-29,22.82,0.16,73.0
1995-03-30,21.74,5.35,76.1
1995-03-31,23.36,3.04,73.0
1995-04-01,21.12,1.48,73.6
1995-04-02,24.15,2.56,74.6
1995-04-03,25.62,3.28,78.1
1995-04-04,21.76,0.45,78.0
1995-04-05,21.78,2.84,74.4
1995-04-06,24.76,0.32,73.7
1995-04-07,25.09,0.8,77.8
1995-04-08,22.07,1.23,70.6
1995-04-09,22.37,1.88,69.1
1995-04-10,22.71,0.05,68.2
1995-04-11,21.25,0.51,76.0
1995-04-12,22.03,1.41,80.3
1995-04-13,22.03,0.66,75.1
1995-04-14,22.52,2.24,76.0
1995-04-15,23.76,1.58,72.0
1995-04-16,24.3,0.4,75.9
1995-04-17,26.4,0.24,75.2
1995-04-18,22.71,1.49,76.9
1995-04-19,25.82,0.9,62.4
1995-04-20,24.15,0.28,76.4
1995-04-21,24.53,0.59,77.4
1995-04-22,25.75,0.54,77.2
1995-04-23,23.18,0.17,73.4
1995-04-24,25.57,1.19,82.7
1995-04-25,25.37,2.16,78.6
1995-04-26,25.99,1.29,81.0
1995-04-27,25.81,2.63,75.9
1995-04-28,29.18,0.2,73.6
1995-04-29,24.67,0.86,76.4
1995-04-30,24.95,1.41,70.2
1995-05-01,24.93,1.69,77.3
1995-05-02,25.16,1.79,70.8
1995-05-03,25.15,1.96,70.0
1995-05-04,28.01,1.58,66.2
1995-05-05,28.48,0.15,77.7
1995-05-06,25.6,1.78,82.6
1995-05-07,25.33,1.94,79.2
1995-05-08,27.4,7.55,76.8
1995-05-09,25.97,1.77,76.7
1995-05-10,27.86,1.74,76.4
1995-05-11,27.32,1.08,71.2
1995-05-12,24.85,3.04,69.7
1995-05-13,29.55,8.63,66.6
1995-05-14,30.03,2.26,80.6
1995-05-15,26.52,1.42,70.1
1995-05-16,26.96,0.12,71.7
1995-05-17,28.07,1.95,65.1
1995-05-18,28.24,1.85,66.7
1995-05-19,28.82,2.24,65.5
1995-05-20,30.95,0.2,68.4
1995-05-21,27.76,1.59,73.2
1995-05-22,26.92,0.53,72.2
1995-05-23,26.14,2.14,72.6
1995-05-24,27.2,0.41,69.4
1995-05-25,28.33,1.73,73.0
1995-05-26,31.15,0.52,68.3
1995-05-27,27.77,0.01,71.1
1995-05-28,28.96,1.51,66.6
1995-05-29,28.68,0.18,73.9
1995-05-30,30.56,1.62,63.7
1995-05-31,32.64,3.9,73.6
1995-06-01,28.13,20.89,69.6
1995-06-02,28.26,1.61,75.1
1995-06-03,30.63,9.94,64.0
1995-06-04,30.15,2.62,65.9
1995-06-05,31.96,13.84,65.5
1995-06-06,30.13,9.29,62.3
1995-06-07,28.78,0.46,76.2
1995-06-08,30.26,3.14,62.6
1995-06-09,31.09,2.47,61.3
1995-06-10,30.71,9.23,72.9
1995-06-11,30.29,3.17,69.3
1995-06-12,31.18,6.92,64.2
1995-06-13,31.38,5.53,55.7
1995-06-14,31.74,22.29,73.3
1995-06-15,30.69,16.66,74.2
1995-06-16,29.5,3.35,67.3
1995-06-17,30.01,7.71,66.6
1995-06-18,31.64,10.61,64.7
1995-06-19,28.63,13.75,61.3
1995-06-20,30.44,0.42,69.3
1995-06-21,29.33,2.16,61.0
1995-06-22,29.99,2.32,65.5
1995-06-23,31.89,3.42,63.5
1995-06-24,30.28,1.11,62.1
1995-06-25,30.08,4.11,57.7
1995-06-26,27.98,6.53,55.7
1995-06-27,31.16,4.13,63.9
1995-06-28,31.02,6.58,59.0
1995-06-29,33.31,0.41,61.6
1995-06-30,29.61,12.52,61.6
1995-07-01,30.4,16.79,61.9
1995-07-02,30.45,5.77,59.5
1995-07-03,32.44,12.79,63.1
1995-07-04,29.93,0.85,59.2
1995-07-05,30.49,9.58,58.2
1995-07-06,30.97,0.76,62.8
1995-07-07,30.33,3.15,59.0
1995-07-08,29.37,2.35,59.7
1995-07-09,30.32,5.29,63.1
1995-07-10,31.62,2.15,60.2
1995-07-11,28.45,6.09,62.5
1995-07-12,30.17,2.75,49.7
1995-07-13,28.9,11.83,70.5
1995-07-14,31.71,6.03,60.7
1995-07-15,27.61,1.45,59.8
1995-07-16,29.02,2.46,55.9
1995-07-17,30.39,11.28,48.8
1995-07-18,32.14,2.93,59.6
1995-07-19,29.66,4.6,61.3
1995-07-20,28.88,6.28,47.0
1995-07-21,32.5,2.56,59.7
1995-07-22,27.46,2.09,62.8
1995-07-23,26.29,3.87,62.3
1995-07-24,30.2,1.45,57.2
1995-07-25,28.73,2.01,53.9
1995-07-26,27.9,0.38,58.8
1995-07-27,30.44,2.17,55.9
1995-07-28,29.68,2.32,55.4
1995-07-29,28.41,19.59,50.8
1995-07-30,27.28,5.35,45.1
1995-07-31,30.44,9.29,57.2
1995-08-01,30.04,0.28,51.1
1995-08-02,28.85,0.68,47.6
1995-08-03,31.7,10.11,46.7
1995-08-04,27.25,5.86,51.1
1995-08-05,26.5,1.27,45.7
1995-08-06,27.67,3.11,57.0
1995-08-07,28.56,4.64,54.1
1995-08-08,28.92,11.13,56.8
1995-08-09,28.11,0.37,45.8
1995-08-10,28.91,5.45,43.8
1995-08-11,26.42,7.57,59.4
1995-08-12,30.38,22.87,46.4
1995-08-13,28.0,9.88,50.7
1995-08-14,29.71,1.94,46.2
1995-08-15,28.45,7.42,45.7
1995-08-16,28.53,8.65,52.6
1995-08-17,28.6,7.85,48.8
1995-08-18,28.32,10.29,55.8
1995-08-19,28.51,14.04,40.1
1995-08-20,29.44,0.62,48.8
1995-08-21,27.64,0.66,46.2
1995-08-22,28.31,143.82,47.3
1995-08-23,27.0,1.75,47.5
1995-08-24,29.19,0.36,51.4
1995-08-25,25.91,3.08,47.1
1995-08-26,29.51,10.28,47.0
1995-08-27,26.64,0.81,56.5
1995-08-28,24.44,6.69,41.5
1995-08-29,26.66,0.02,42.0
1995-08-30,25.33,0.7,56.6
1995-08-31,27.5,2.59,55.7
1995-09-01,25.14,0.52,38.1
1995-09-02,25.33,11.22,57.6
1995-09-03,23.05,11.97,49.7
1995-09-04,25.08,8.45,43.1
1995-09-05,22.0,1.67,46.6
1995-09-06,23.14,4.44,44.3
1995-09-07,26.53,1.22,46.3
1995-09-08,26.44,1.98,44.2
1995-09-09,25.77,4.35,40.2
1995-09-10,23.56,7.97,39.4
1995-09-11,24.81,0.6,47.0
1995-09-12,24.74,2.11,41.9
1995-09-13,22.88,15.67,38.7
1995-09-14,26.74,3.36,48.4
1995-09-15,25.67,16.77,48.2
1995-09-16,23.89,28.54,48.2
1995-09-17,24.13,4.49,45.9
1995-09-18,24.27,2.04,41.0
1995-09-19,20.76,9.39,51.4
1995-09-20,23.32,1.04,49.7
1995-09-21,22.53,1.74,56.4
1995-09-22,21.92,9.22,51.5
1995-09-23,22.86,3.41,46.8
1995-09-24,25.84,1.35,54.0
1995-09-25,23.97,6.32,45.5
1995-09-26,22.02,7.92,45.5
1995-09-27,23.59,0.8,44.8
1995-09-28,24.7,1.95,42.5
1995-09-29,23.85,1.5,56.1
1995-09-30,22.41,2.87,40.9
1995-10-01,21.22,2.16,36.7
1995-10-02,23.1,1.88,42.7
1995-10-03,22.5,1.63,46.8
1995-10-04,23.12,0.01,42.3
1995-10-05,22.59,0.23,43.2
1995-10-06,23.07,0.38,35.4
1995-10-07,20.56,0.48,38.8
1995-10-08,23.2,0.24,38.5
1995-10-09,21.38,0.79,49.3
1995-10-10,24.06,0.12,38.1
1995-10-11,19.78,2.08,41.9
1995-10-12,23.28,2.32,44.3
1995-10-13,20.84,1.28,39.9
1995-10-14,19.43,0.14,46.7
1995-10-15,19.55,3.31,47.6
1995-10-16,19.66,5.06,52.8
1995-10-17,20.64,0.34,45.5
1995-10-18,20.66,1.83,35.0
1995-10-19,18.88,2.77,42.8
1995-10-20,19.58,1.16,44.3
1995-10-21,22.69,0.59,52.3
1995-10-22,21.94,0.98,44.8
1995-10-23,19.88,1.08,48.0
1995-10-24,19.15,0.77,44.6
1995-10-25,19.15,3.99,48.9
1995-10-26,19.76,2.04,43.1
1995-10-27,17.18,0.41,38.0
1995-10-28,18.21,1.32,33.4
1995-10-29,15.97,1.75,49.2
1995-10-30,18.94,0.23,48.4
1995-10-31,19.2,0.67,48.9
1995-11-01,17.38,3.54,47.6
1995-11-02,20.35,1.26,37.3
1995-11-03,16.03,0.37,44.0
1995-11-04,15.56,0.2,46.9
1995-11-05,17.97,1.1,43.9
1995-11-06,19.09,1.19,50.5
1995-11-07,19.94,0.61,47.1
1995-11-08,16.61,1.49,51.3
1995-11-09,18.81,0.11,53.9
1995-11-10,17.02,0.24,50.5
1995-11-11,16.72,1.19,49.3
1995-11-12,18.2,0.1,42.1
1995-11-13,17.75,3.19,49.1
1995-11-14,14.3,0.23,41.0
1995-11-15,18.78,1.68,43.1
1995-11-16,18.54,0.74,50.8
1995-11-17,15.43,0.77,43.2
1995-11-18,16.87,2.17,61.0
1995-11-19,16.92,1.04,54.5
1995-11-20,16.48,1.94,50.3
1995-11-21,15.17,1.06,36.3
1995-11-22,14.9,1.35,41.0
1995-11-23,15.78,2.15,62.1
1995-11-24,17.5,1.4,48.1
1995-11-25,16.47,1.43,57.0
1995-11-26,15.02,2.34,48.7
1995-11-27,16.65,4.47,46.5
1995-11-28,11.15,0.71,46.4
1995-11-29,17.07,1.29,44.3
1995-11-30,12.66,0.14,55.0
1995-12-01,14.66,0.67,54.3
1995-12-02,13.45,0.8,49.9
1995-12-03,13.12,2.7,42.4
1995-12-04,16.74,1.08,51.8
1995-12-05,14.23,1.97,56.1
1995-12-06,15.4,0.03,64.6
1995-12-07,14.75,0.94,58.9
1995-12-08,15.48,3.47,54.9
1995-12-09,14.82,0.38,50.0
1995-12-10,12.73,0.05,60.7
1995-12-11,16.1,0.85,55.3
1995-12-12,13.82,1.83,55.7
1995-12-13,12.18,0.91,61.1
1995-12-14,13.83,0.92,54.2
1995-12-15,16.68,1.66,60.2
1995-12-16,15.67,0.44,49.9
1995-12-17,13.83,2.09,52.6
1995-12-18,13.8,0.25,58.8
1995-12-19,13.81,0.76,56.4
1995-12-20,17.37,1.6,55.6
1995-12-21,14.8,2.64,51.2
1995-12-22,14.85,2.35,62.2
1995-12-23,15.73,1.92,49.4
1995-12-24,14.52,0.67,62.3
1995-12-25,13.76,0.2,58.5
1995-12-26,13.84,0.37,58.8
1995-12-27,14.01,3.0,58.5
1995-12-28,14.05,2.92,54.6
1995-12-29,15.19,4.54,59.1
1995-12-30,14.17,0.12,61.3
1995-12-31,15.19,1.15,61.8
1996-01-01,13.97,1.57,59.5
1996-01-02,14.21,1.86,59.7
1996-01-03,11.1,1.55,59.9
1996-01-04,15.48,2.2,59.5
1996-01-05,14.63,0.67,52.2
1996-01-06,15.62,0.3,58.7
1996-01-07,9.79,0.34,56.4
1996-01-08,17.28,0.02,61.0
1996-01-09,13.96,0.65,57.5
1996-01-10,15.85,0.14,64.0
1996-01-11,12.65,0.58,68.5
1996-01-12,15.15,1.48,61.2
1996-01-13,12.68,3.37,64.4
1996-01-14,13.35,2.75,61.0
1996-01-15,17.19,0.44,63.1
1996-01-16,14.07,0.22,70.6
1996-01-17,14.72,0.32,56.4
1996-01-18,15.74,5.31,61.0
1996-01-19,15.22,1.2,65.1
1996-01-20,14.74,0.3,64.0
1996-01-21,15.11,2.76,63.2
1996-01-22,18.21,0.75,59.4
1996-01-23,14.57,3.44,67.7
1996-01-24,15.01,0.45,65.3
1996-01-25,16.34,0.75,69.2
1996-01-26,16.48,1.05,71.5
1996-01-27,16.66,3.35,66.3
1996-01-28,15.9,3.05,73.4
1996-01-29,13.29,1.28,72.2
1996-01-30,17.52,0.38,65.0
1996-01-31,13.42,0.77,74.7
1996-02-01,15.66,5.57,70.9
1996-02-02,14.14,1.4,74.2
1996-02-03,15.25,2.28,58.9
1996-02-04,15.92,0.9,71.6
1996-02-05,15.98,1.14,70.1
1996-02-06,16.21,0.84,64.6
1996-02-07,18.08,1.82,61.4
1996-02-08,16.42,2.86,68.4
1996-02-09,15.46,1.06,69.6
1996-02-10,17.36,0.98,66.6
1996-02-11,17.79,0.62,66.0
1996-02-12,14.25,0.29,67.2
1996-02-13,17.08,4.2,66.7
1996-02-14,17.33,0.57,75.0
1996-02-15,15.93,2.42,66.5
1996-02-16,18.54,1.88,62.4
1996-02-17,16.35,2.35,74.8
1996-02-18,16.86,4.14,75.6
1996-02-19,16.52,1.46,70.6
1996-02-20,16.9,3.42,65.7
1996-02-21,15.34,0.28,61.8
1996-02-22,14.93,1.48,71.9
1996-02-23,19.59,2.22,74.4
1996-02-24,16.04,0.48,68.0
1996-02-25,15.93,2.02,76.2
1996-02-26,14.3,2.26,65.2
1996-02-27,16.69,2.67,72.8
1996-02-28,15.78,0.56,62.4
1996-02-29,20.34,1.72,68.0
1996-03-01,19.51,0.54,64.1
1996-03-02,17.08,2.02,75.8
1996-03-03,21.61,0.93,74.8
1996-03-04,19.83,1.37,85.5
1996-03-05,17.99,0.81,74.4
1996-03-06,14.85,0.27,71.3
1996-03-07,22.16,0.29,68.4
1996-03-08,16.77,0.12,78.6
1996-03-09,16.51,1.44,87.0
1996-03-10,20.64,2.83,79.0
1996-03-11,22.89,0.03,75.1
1996-03-12,21.44,0.1,74.4
1996-03-13,20.34,0.92,66.0
1996-03-14,20.52,2.01,78.7
1996-03-15,21.04,0.26,70.8
1996-03-16,21.03,0.48,68.4
1996-03-17,20.44,0.4,73.6
1996-03-18,20.31,0.76,70.7
1996-03-19,20.19,0.38,70.0
1996-03-20,19.29,0.65,72.2
1996-03-21,20.14,1.96,65.3
1996-03-22,18.15,1.42,73.5
1996-03-23,20.68,0.13,76.0
1996-03-24,19.48,1.52,69.9
1996-03-25,19.45,0.97,81.6
1996-03-26,21.51,4.09,72.1
1996-03-27,23.46,0.51,69.5
1996-03-28,22.89,1.94,79.0
1996-03-29,19.29,1.97,75.3
1996-03-30,20.3,0.38,81.7
1996-03-31,23.34,3.5,83.0
1996-04-01,20.59,1.01,68.1
1996-04-02,21.86,1.7,86.1
1996-04-03,23.16,0.24,63.2
1996-04-04,21.02,0.45,68.6
1996-04-05,22.77,1.32,68.3
1996-04-06,20.75,0.58,81.7
1996-04-07,21.99,1.04,77.5
1996-04-08,23.51,0.7,76.3
1996-04-09,20.77,1.53,62.8
1996-04-10,23.96,1.0,74.7
1996-04-11,23.41,0.01,87.0
1996-04-12,24.4,1.57,77.3
1996-04-13,24.04,0.82,73.1
1996-04-14,25.89,0.63,80.0
1996-04-15,24.16,0.15,75.3
1996-04-16,23.46,0.37,72.0
1996-04-17,24.42,0.38,71.1
1996-04-18,25.19,4.11,77.1
1996-04-19,24.58,0.85,72.9
1996-04-20,24.7,0.06,75.1
1996-04-21,23.71,0.22,62.5
1996-04-22,23.9,0.12,73.5
1996-04-23,22.92,1.33,68.7
1996-04-24,27.78,0.31,79.1
1996-04-25,23.41,1.04,68.5
1996-04-26,24.37,0.69,69.8
1996-04-27,24.45,2.44,66.8
1996-04-28,27.0,0.58,77.6
1996-04-29,25.34,0.92,75.9
1996-04-30,27.77,1.92,67.7
1996-05-01,25.01,0.85,68.4
1996-05-02,26.56,2.36,76.9
1996-05-03,25.01,1.63,83.0
1996-05-04,29.59,0.79,74.9
1996-05-05,24.71,1.05,78.3
1996-05-06,27.07,5.13,71.1
1996-05-07,27.67,1.63,66.9
1996-05-08,27.45,3.53,71.3
1996-05-09,26.66,0.3,77.4
1996-05-10,26.86,0.99,69.0
1996-05-11,27.22,3.59,69.9
1996-05-12,27.04,0.58,82.6
1996-05-13,28.81,5.15,80.1
1996-05-14,30.79,0.15,71.8
1996-05-15,26.74,3.49,76.8
1996-05-16,25.62,0.88,64.8
1996-05-17,27.64,0.11,73.9
1996-05-18,31.74,3.17,70.9
1996-05-19,26.76,0.44,72.3
1996-05-20,30.51,0.03,63.3
1996-05-21,30.66,0.22,62.1
1996-05-22,27.4,1.61,66.8
1996-05-23,29.18,5.71,62.6
1996-05-24,30.85,0.18,64.5
1996-05-25,27.92,0.93,82.0
1996-05-26,28.27,0.3,75.0
1996-05-27,27.78,2.05,70.3
1996-05-28,27.21,0.19,70.6
1996-05-29,27.83,0.41,70.3
1996-05-30,27.05,0.33,67.0
1996-05-31,29.01,1.21,69.4
1996-06-01,27.87,12.39,72.3
1996-06-02,29.44,4.29,66.1
1996-06-03,26.83,0.36,74.3
1996-06-04,29.72,4.97,65.6
1996-06-05,30.54,9.58,61.6
1996-06-06,26.35,0.85,67.7
1996-06-07,29.96,0.45,65.2
1996-06-08,31.3,1.25,64.6
1996-06-09,27.7,8.22,70.1
1996-06-10,32.07,5.37,63.6
1996-06-11,30.24,4.67,60.5
1996-06-12,28.6,1.72,63.0
1996-06-13,29.62,2.42,61.0
1996-06-14,30.58,20.27,60.7
1996-06-15,29.9,1.65,69.1
1996-06-16,30.63,13.92,58.8
1996-06-17,28.47,5.21,64.3
1996-06-18,30.14,0.79,61.8
1996-06-19,27.8,3.78,62.7
1996-06-20,29.78,17.8,52.8
1996-06-21,28.62,3.25,65.9
1996-06-22,28.89,11.94,61.0
1996-06-23,31.87,1.78,67.0
1996-06-24,31.67,5.08,63.9
1996-06-25,30.97,11.14,61.9
1996-06-26,28.43,15.21,61.5
1996-06-27,29.61,3.99,72.4
1996-06-28,31.91,6.12,56.9
1996-06-29,30.31,0.02,62.1
1996-06-30,33.58,1.75,61.6
1996-07-01,30.69,1.96,52.1
1996-07-02,30.39,0.59,59.6
1996-07-03,29.64,1.97,51.8
1996-07-04,30.3,2.32,59.0
1996-07-05,29.86,20.8,51.0
1996-07-06,31.14,6.63,60.7
1996-07-07,31.5,3.33,52.3
1996-07-08,28.88,26.56,58.3
1996-07-09,28.04,1.0,49.9
1996-07-10,27.27,3.88,60.2
1996-07-11,30.76,6.25,57.2
1996-07-12,28.32,0.34,56.4
1996-07-13,26.72,7.57,57.8
1996-07-14,30.5,0.63,59.4
1996-07-15,33.63,0.91,52.2
1996-07-16,29.85,1.04,56.2
1996-07-17,31.08,15.86,53.7
1996-07-18,29.91,6.9,62.3
1996-07-19,29.6,6.39,53.5
1996-07-20,31.08,4.86,51.3
1996-07-21,29.22,2.08,47.5
1996-07-22,30.01,5.82,53.5
1996-07-23,30.05,3.17,51.1
1996-07-24,28.51,0.94,56.1
1996-07-25,30.95,7.02,55.2
1996-07-26,29.14,0.83,56.5
1996-07-27,28.22,1.27,47.3
1996-07-28,30.09,10.21,39.7
1996-07-29,27.88,6.47,53.2
1996-07-30,29.21,5.98,57.0
1996-07-31,29.08,3.25,50.7
1996-08-01,30.66,3.03,61.4
1996-08-02,29.67,7.03,51.6
1996-08-03,28.85,8.08,48.4
1996-08-04,30.04,4.28,53.9
1996-08-05,30.82,20.89,58.5
1996-08-06,29.5,18.7,51.2
1996-08-07,28.6,3.19,55.0
1996-08-08,26.53,10.31,48.9
1996-08-09,26.82,4.7,48.8
1996-08-10,27.87,4.3,56.2
1996-08-11,27.33,0.34,41.5
1996-08-12,27.87,5.12,44.9
1996-08-13,28.15,13.85,52.9
1996-08-14,28.76,9.09,48.1
1996-08-15,27.77,9.26,51.1
1996-08-16,28.51,1.05,52.1
1996-08-17,27.78,2.66,42.6
1996-08-18,24.62,1.59,42.4
1996-08-19,26.07,2.28,54.6
1996-08-20,27.16,5.2,46.8
1996-08-21,25.46,2.72,45.2
1996-08-22,28.07,4.94,50.2
1996-08-23,29.35,3.46,53.1
1996-08-24,28.78,2.03,52.0
1996-08-25,26.52,0.6,50.2
1996-08-26,28.96,13.34,53.5
1996-08-27,26.84,0.07,50.2
1996-08-28,25.99,0.01,44.7
1996-08-29,25.46,10.52,48.6
1996-08-30,25.81,34.49,51.1
1996-08-31,25.57,7.79,43.0
1996-09-01,26.29,0.09,44.1
1996-09-02,26.15,1.54,47.8
1996-09-03,25.79,21.42,50.1
1996-09-04,26.32,9.92,46.4
1996-09-05,27.33,5.02,47.7
1996-09-06,26.84,1.62,33.9
1996-09-07,23.06,0.09,54.2
1996-09-08,21.33,0.13,50.0
1996-09-09,26.44,5.68,49.7
1996-09-10,22.86,0.13,49.2
1996-09-11,24.44,30.34,49.5
1996-09-12,22.89,1.22,52.7
1996-09-13,21.81,7.44,51.3
1996-09-14,25.2,1.01,47.8
1996-09-15,25.39,4.66,49.6
1996-09-16,23.26,0.5,46.9
1996-09-17,20.1,8.73,41.6
1996-09-18,23.03,5.28,42.8
1996-09-19,24.31,0.54,43.2
1996-09-20,21.37,11.33,44.4
1996-09-21,23.72,4.75,44.0
1996-09-22,23.29,15.27,39.4
1996-09-23,24.04,14.91,46.2
1996-09-24,23.22,15.19,48.8
1996-09-25,21.44,0.49,42.7
1996-09-26,24.56,0.77,43.4
1996-09-27,22.39,26.39,48.8
1996-09-28,22.45,4.01,46.0
1996-09-29,20.95,1.63,49.4
1996-09-30,21.55,8.81,48.7
1996-10-01,20.75,0.46,41.0
1996-10-02,21.68,1.95,46.1
1996-10-03,24.37,2.72,48.0
1996-10-04,19.61,2.3,41.5
1996-10-05,19.11,0.48,39.2
1996-10-06,23.6,0.77,45.0
1996-10-07,20.94,0.8,34.6
1996-10-08,20.11,1.01,28.5
1996-10-09,22.54,0.27,48.2
1996-10-10,19.94,0.9,41.4
1996-10-11,23.45,1.07,43.7
1996-10-12,21.59,1.14,46.5
1996-10-13,19.71,2.57,45.1
1996-10-14,23.54,1.09,41.6
1996-10-15,19.26,0.39,55.2
1996-10-16,21.15,1.63,45.1
1996-10-17,20.35,2.39,59.4
1996-10-18,21.73,0.58,41.0
1996-10-19,21.98,1.55,43.9
1996-10-20,19.56,0.24,45.9
1996-10-21,18.25,0.63,46.3
1996-10-22,19.94,3.6,50.9
1996-10-23,18.11,3.63,34.4
1996-10-24,22.02,1.28,53.8
1996-10-25,19.08,1.82,36.9
1996-10-26,18.2,2.89,42.5
1996-10-27,18.9,4.78,46.8
1996-10-28,16.48,1.01,48.7
1996-10-29,16.92,1.24,45.7
1996-10-30,20.06,0.81,44.5
1996-10-31,17.15,0.11,47.0
1996-11-01,16.45,0.82,45.1
1996-11-02,18.7,2.35,52.7
1996-11-03,19.56,2.45,50.8
1996-11-04,18.75,3.34,49.8
1996-11-05,19.05,0.08,52.8
1996-11-06,16.31,1.12,49.6
1996-11-07,15.2,0.17,46.8
1996-11-08,19.47,0.34,40.1
1996-11-09,16.63,3.46,57.6
1996-11-10,16.63,1.03,54.1
1996-11-11,18.89,2.13,42.6
1996-11-12,17.63,0.1,52.5
1996-11-13,17.38,0.81,51.3
1996-11-14,19.84,1.68,44.4
1996-11-15,15.53,0.21,56.3
1996-11-16,17.79,0.59,50.3
1996-11-17,16.39,0.1,44.0
1996-11-18,16.61,1.58,43.8
1996-11-19,18.41,5.31,52.2
1996-11-20,16.79,2.63,45.5
1996-11-21,16.75,5.51,46.8
1996-11-22,17.46,2.8,52.8
1996-11-23,15.22,2.9,47.6
1996-11-24,14.43,1.29,48.7
1996-11-25,14.04,1.1,47.3
1996-11-26,12.58,0.78,54.9
1996-11-27,18.53,2.56,57.9
1996-11-28,13.72,0.3,43.4
1996-11-29,14.97,0.09,47.2
1996-11-30,14.81,4.43,41.1
1996-12-01,15.62,0.01,53.2
1996-12-02,16.32,5.65,53.8
1996-12-03,16.32,1.96,48.3
1996-12-04,14.09,0.6,51.1
1996-12-05,14.66,1.8,55.8
1996-12-06,15.27,2.55,61.5
1996-12-07,14.42,0.42,50.3
1996-12-08,17.15,2.21,54.8
1996-12-09,15.42,2.45,57.2
1996-12-10,15.74,0.43,63.7
1996-12-11,15.58,0.06,56.9
1996-12-12,16.3,0.34,64.7
1996-12-13,14.77,0.34,48.2
1996-12-14,12.51,0.1,57.7
1996-12-15,15.02,1.94,54.6
1996-12-16,13.41,0.72,56.0
1996-12-17,13.56,3.24,50.3
1996-12-18,15.2,0.44,62.8
1996-12-19,16.15,0.91,59.8
1996-12-20,14.29,1.53,58.2
1996-12-21,14.7,3.15,48.9
1996-12-22,16.77,1.12,62.3
1996-12-23,14.56,0.7,54.6
1996-12-24,18.08,3.03,54.3
1996-12-25,15.01,0.56,50.9
1996-12-26,11.51,0.12,57.0
1996-12-27,15.27,0.88,56.2
1996-12-28,14.7,2.31,65.9
1996-12-29,16.06,0.05,54.5
1996-12-30,15.13,1.32,56.1
1996-12-31,13.91,1.35,57.0
1997-01-01,12.28,3.96,56.2
1997-01-02,13.81,0.51,53.9
1997-01-03,12.86,0.49,64.0
1997-01-04,13.27,0.87,60.2
1997-01-05,15.03,0.66,58.6
1997-01-06,16.67,2.0,58.3
1997-01-07,14.77,1.54,62.4
1997-01-08,12.4,2.13,58.8
1997-01-09,14.88,2.57,62.0
1997-01-10,16.03,3.85,65.0
